Statement,Label
UK's Johnson makes fuller apology for remarks on jailed aid worker in Iran,FALSE
President Trump Not Expected to Endorse Paul Ryan’s Obamacare-Lite Package in Congressional Address - Breitbart,FALSE
WHEW! AMB JOHN BOLTON Will Make Your Day With Just Two Words: “He’s History” [Video],TRUE
 Report Shows Trump’s Golf Course Is Paying Migrants Slave Wages,TRUE
HILLARY CLINTON FINALLY MAKES HISTORY…But It’s Not The Kind Of History She Was Hoping To Make,TRUE
(Video) Joe Biden Thinks China Is In North America,TRUE
Drivers in at Least 21 States Claim ’Covfefe’ Vanity Plates - Breitbart,FALSE
Gulf media promotes emigre Qatari royals as feud sours,FALSE
"Italy's 5-Star sheds anti-EU image, calls for reform",FALSE
Limbaugh: ’It Isn’t Unreasonable at All for Donald Trump to Suspect That He’s Being Tapped’ - Breitbart,FALSE
Health experts share the top home remedies for fighting a cold,TRUE
HANNITY TEARS IT UP IN HIS BEST EVER RANT: ‘Hillary Clinton and Her Husband Sold Out America to the Russians!’ [Video],TRUE
President Trump’s Extreme Vetting Takes the Next Step…But Is It Enough?,TRUE
 Watch How White Supremacists Are Working To Win The Iowa Caucus For Trump (VIDEO),TRUE
"France's Hollande congratulates Trump, warns of period of uncertainty",FALSE
Merkel: U.S. attack on Syria is understandable given Syrian suffering,FALSE
"Two Reuters journalists arrested in Myanmar, face official secrets charges",FALSE
BREAKING VIDEO Of Hillary Supporter And #BlackLivesMatter Activist Vandalizing Trump’s Brand New DC Hotel [VIDEO],TRUE
"Seeking to Improve Ties With Russia, Turkey Apologizes for Downing Warplane - The New York Times",FALSE
Myanmar to grant families access to two Reuters journalists after remand period expires: media,FALSE
WATCH HUGE CROWD CHEER When Asked If Trump Should “Win For America” [Video],TRUE
Trump's attack on Senator Gillibrand 'nasty': Senator Schumer,FALSE
Hillary Admits In Leaked Email That Clinton Donors Are Funding ISIL,TRUE
 Federal Court Strikes Down Racist Texas Voter ID Law,TRUE
"California Officially Filed U.N. Paperwork, Secession ACTUALLY Happening | Conservative Daily Post",TRUE
Aristocracy’s Immunity From Prosecution Disturbs TARP’s I.G.,TRUE
"Brexit Encourages UK to Trade With Non-EU States, Including Russia",TRUE
Throwing off the shackles,TRUE
"Democrats to join Trump, Republicans in talks to avert government shutdown",FALSE
AWESOME! DENNIS MILLER Goes After The #NeverTrumpers,TRUE
After Obamacare: The next Democratic health agenda,FALSE
Your dog probably has better healthcare than you do,TRUE
EP #15: Patrick Henningsen LIVE – ‘Crisis of American Liberalism’ with guest Caleb Maupin,TRUE
State Department memo shows unconstitutionality of Trump travel ban: ACLU,FALSE
Is This Trump’s Biggest Financial Con Yet?,FALSE
[PHOTOS] SECOND FAKE BLACK ACTIVIST EMERGES: #BlackLivesMatter ORGANIZER CLAIMED HE WAS TERRORIZED BY “decades old racial tensions”,TRUE
"NUT JOB GLENN BECK Joins Liberal, Foul-Mouthed Whack Job Samantha Bee In Unified Effort To Fight “TRUMPISM” [VIDEO]",TRUE
Kevin McCarthy is a total dope: This bumbling yahoo is about to be second in line to the presidency,FALSE
Syria producing more energy after army recaptures gas fields - ministry,FALSE
Senate banking panel Democrats seek action on Obama nominees,FALSE
" BREAKING: GOP Chairman Grassley Has Had Enough, DEMANDS Trump Jr. Testimony",TRUE
Strategic Culture,TRUE
"They Said What?!: Find Out What Amy Adams, Khloé Kardashian, And Neil deGrasse Tyson Have To Say",TRUE
Revealed: Loretta Lynch Given Talking Points for Secret Clinton ‘Tarmac Meeting’,TRUE
Clinton camp says FBI should say what it knows about Trump's Russia ties,FALSE
Duterte’s Free Birth-Control Order Is Latest Skirmish With Catholic Church - The New York Times,FALSE
Saudi Arabia arrests 46 for stirring divisions: state media,FALSE
REPORTER TO CLINTON: ‘So you still blame others more than yourself for loss?’ [VIDEO],TRUE
"U.S. Boycotts UN Rights Council Debate on Israel, Palestinians",FALSE
Justice Clarence Thomas Describes Washington DC As “Broken”,TRUE
"France Lets Workers Turn Off, Tune Out and Live Life - The New York Times",FALSE
"Rand Paul Mocks Trump Critics on Paris Accord Withdrawal - ’Mass Extinction, Really?’ - Breitbart",FALSE
Fascism? Environmentalists Force Coal Plant Closure. Town’s Economy Hit HARD…,TRUE
 John McCain: Trump’s Attacks On The Press Are ‘How Dictators Get Started’ (VIDEO),TRUE
Scientists Say Universe Is Part Of 4th Dimension Born From Black Hole,TRUE
"Japan Inc sees damaged security, less U.S. trade in Trump presidency: Reuters poll",FALSE
WATCH HILARIOUSLY AWKWARD Moment Between Rick Perry And Al Franken: “Oh my Lord!” [Video],TRUE
OH LOOK! New Yorkers Don’t Hate Trump As Much As Media Says They Do…Trump Gets Surprising Reaction From Diners In NY Restaurant [VIDEO],TRUE
FLASHBACK: GRAPHIC VIDEO SHOWS Hillary Supporters Beating “Deplorable”Trump Supporters Bloody,TRUE
Rohingya grieve after baby dies in border crossing,FALSE
Tillerson tells Myanmar army chief U.S. concerned about reported atrocities,FALSE
New fires ravage Rohingya villages in northwest Myanmar: sources,FALSE
Miley Cyrus Crying Over Trump Victory (Video),TRUE
"Pence, Jordan's Abdullah discuss Islamic State, Syria, U.S. embassy in Israel: White House",FALSE
"WATCH: ROBIN WILLIAMS Calls Out Hypocrisy Of Audience During His Politically Incorrect Comedy Act About Muslims, Jihad and The Quran",TRUE
‘Hamilton’ Producers and Actors Reach Deal on Sharing Profits - The New York Times,FALSE
Republican healthcare bill would harm state finances: Moody's,FALSE
Kenya parliament passes controversial election law amendment,FALSE
Video Of Obama Encouraging Illegals To Vote: “Immigration” Will Not Investigate,TRUE
Civilians leave IS-area in eastern Syria after evacuation deal: monitor,FALSE
"ISIS uses an industrial dough kneader to kill 250 children, roasts adults in a bakery oven in Douma, Syria",TRUE
American democracy is doomed,FALSE
BREAKING: VIDEO OF YOUNG OBAMA EMERGES Discussing Mentor Frank Marshall Davis’ Advice About Growing Up In A White Racist World,TRUE
George W. Bush reportedly rips Ted Cruz to Jeb Bush donors,FALSE
The FBI’s October Surprise: What You’re Not Being Told,TRUE
Laura Bush hints she'd rather see Hillary as president,FALSE
"Kid Has ‘Birthday Surprise’ For Church, Does The Unexpected While Inside",TRUE
Trump: Intelligence Briefing Shows ‘Absolutely No Effect’ of Cyber Attacks on Election Results - Breitbart,FALSE
House panel chair introduces $81 billion disaster aid bill,FALSE
SCOTT BAIO FILES POLICE REPORT: Physically Attacked By Wife Of Famous Rock Band Member Over Support For Trump…Screamed Vulgarities In Front Of Kids At Elementary School Function,TRUE
FAKE NEWS: Sean Spicer Trashes New York Times ’Bathrobe’ Report - Breitbart,FALSE
The Lights Are On in Detroit - The New York Times,FALSE
"France's Macron says his job not 'cool', cites talks with Turkey's Erdogan",FALSE
 Michigan Gov. Rick Snyder Could Face Manslaughter Charges Over Flint Water Poisoning,TRUE
"#BoycottStarbucks…CEO Puts Leftist Agenda Over Company Profits…Plans To Hire 10,000 Refugees In Response To Trump’s 4 Month Refugee Moratorium…IGNORED Obama’s 6 Month Ban On Refugees",TRUE
"In Break With Precedent, Obama Envoys Are Denied Extensions Past Inauguration Day - The New York Times",FALSE
"Republican senators criticize CBO, welcome health-care plan",FALSE
"Hot dogs, bacon and other processed meats cause cancer, World Health Organization declares",FALSE
Iran ‘Will Respond’ if US Moves to Designate Revolutionary Guard as ‘Terrorist Group’,TRUE
"For Cuomo and Christie, Parallel Paths to the Top, and Trouble When They Got There - The New York Times",FALSE
West covering up crimes of Bahraini regime: Analyst,TRUE
Factbox: Candidate platforms in Chile presidential runoff,FALSE
 House Dem Wants GOP On Record: Stop Gov’t Spending At Trump Properties,TRUE
POLICE UNION Threatens 49er’s With BOYCOTT: TAKE ACTION Against Bench-Warmer Kaepernick’s “Inappropriate Behavior” Or We May Choose To “Not Work At Your Facilities”,TRUE
Russia designates Radio Free Europe and Voice of America as 'foreign agents',FALSE
FBI Arrest Cliven Bundy at Portland Airport – Charged with Federal Conspiracy,TRUE
Tony Blair helpfully describes Remain voters as ‘insurgents’,TRUE
 WATCH: Trump Supporters Believe These BIZARRE Campaign Ads Are Real (VIDEO),TRUE
Teachers Strike Allowing Children To Sample The Kind Of Free Time They’ll Have On The Dole,TRUE
المغاربة يذهلون العالم ويبتكرون طريقة لتجفيف الملاعب بإضرام النار فيها - RT Arabic,TRUE
Putin: Crimean Integration Into Russian Legal Framework Goes Forward,TRUE
Slovenian government faces test in pre-election investment referendum,FALSE
GOP Delegate: Trump Primary Wins 'Absolutely Irrelevant' At Convention,FALSE
SYRIAN MUSLIM MAN WHOSE Family Perished On Trip So He Could Get Free Dental Care Has New Spokesperson Role,TRUE
Hillary Is The Perfection of a Corrupt System,TRUE
American Express disowns Pink Floyd singer Roger Waters because of pro-Palestinian views,TRUE
According to activity on Facebook Donald Trump will sweep 42 of 50 states in this election!,TRUE
"At Least 9 Civilians Killed as Coalition Strikes Taliban Arsenal, Officials Say - The New York Times",FALSE
Tom Cotton: ’Susan Rice Is the Typhoid Mary of the Obama Administration’ - Breitbart,FALSE
 Protesters Just Trolled Trump’s ‘Deploraball’ SO F*cking Hard You Have To See It To Believe It (VIDEO),TRUE
[VIDEO] SHOCKING CONSEQUENCES OF OPEN IMMIGRATION: Christians Organize To Fight Back Against Islamization Of Britain,TRUE
(VIDEO) TED CRUZ SLAMS JORGE RAMOS ON THE RULE OF LAW AND THE CONSTITUTION,TRUE
Anti-Trump Protesters Are Tools of the Oligarchy     : Information,TRUE
"After U.S. veto, U.N. General Assembly to meet on Jerusalem status",FALSE
Kremlin says Senate sanctions move an attempt to prolong U.S.-Russia enmity,FALSE
"Don’t Root, Root, Root for the Racist, Red-Face Team from Cleveland",TRUE
"Quality care for vets more important than wait times, says VA secretary",FALSE
"On Deck With China’s Last Junk Builders, Masters of an Ebbing Craft - The New York Times",FALSE
Trump under pressure to assure NATO allies he has their back,FALSE
MAN WALKS OFF JOB With Buffalo Bills After 30 Years After NFL Players Disrespect “Our Veterans That Fight and Die For Us”,TRUE
ANGRY COMMENTATOR THREATENS TRUMP: “Government’s gonna kill this guy” [Video],TRUE
EPIC CONSERVATIVE Take Down After CNN Ambush Of Radio Host [Video],TRUE
Architecture is More Than a Clever Arrangement of Bricks: This Man Transforms it Into a Healing Process,TRUE
BITTER RADICAL ERIC HOLDER Goes After ‘ORANGE MAN’ President Trump In Scorching Interview: ‘We want the America of Barack Obama’,TRUE
HOW PAUL RYAN JUST Made A Mockery Of Trump’s Promise To Protect Blue-Collar Jobs From Foreign Workers,TRUE
Iraq declares final victory over Islamic State,FALSE
PELOSI GIGGLES NERVOUSLY: “After I Met President Trump I Prayed For America” [Video],TRUE
 Trump Humiliated As DACA Decision Practically Kills His Presidency (DETAILS),TRUE
Pourquoi les EAU financeraient la campagne du FN?,TRUE
U.S. diplomacy with North Korea to continue until 'first bomb drops': Tillerson,FALSE
 Donald Trump Infuriates Women With Disgusting ‘Rape’ Comment (VIDEO),TRUE
Trump invites UK's May to visit 'as soon as possible',FALSE
Teenager Seeks to Honor Veterans of War by Preserving Their Stories - The New York Times,FALSE
 Hillary’s Message To Former Miss Universe Called ‘Miss Piggy’ By Trump Is PERFECT (TWEET),TRUE
CA DEMOCRATS HAVE SOLUTION TO MASSIVE Health Care Costs…Assisted Suicide,TRUE
BOOM! TREY GOWDY Hammers Ex-CIA Chief [Video],TRUE
Influence Peddling Scheme Hits President Park in Korea,TRUE
CHILDISH CNN HOST Refuses To Call Trump Her President: “He’s YOUR President” [Video],TRUE
"LAWS ARE FOR THE COMMON MAN…NOT FOR BARRY SOETORO: Obama Gives Work Permits To 2,000 After Judge Ordered Him To Stop",TRUE
"Putin says could meet Trump in Slovenia, but choice not Moscow's alone",FALSE
IMF's Lagarde tells Ukraine president to speed up reforms,FALSE
Vermont fights the opioid epidemic by limiting prescribed painkillers,TRUE
"Today in History: Harry Truman Defies State Department, Recognizes Israel - Breitbart",FALSE
 Trump Accidentally Says He Wants Single Payer In Latest Tweet – Twitter Lets Him Know (TWEETS),TRUE
Kurdish rebel leader Talabani sought Iraqi unity as president,FALSE
Feminism Has Lost The Minds Of Young Women,TRUE
DOJ CONTINUES OBSESSION WITH DISCREDITING FERGUSON POLICE With This Ridiculous New Report,TRUE
 Bernie Sanders Hits Back At The Media In The Most Brilliant Way,TRUE
 Ann Coulter Turns On Trump Over His Immigration Flip Flop,TRUE
Freezing Migrant Rescued by Border Patrol Agents,FALSE
Soros-Backed Blogger Under Fire For Anti-Semitic Tweets,FALSE
France’s Macron and Le Pen to Face Off in Crucial Pre-Election TV Debate,FALSE
Gingrich Says Biggest Fear About Trump Administration Is That They Might ’Lose Their Nerve’ - Breitbart,FALSE
Democrats pick Perez to lead party against Trump,FALSE
Knicks Invent New Type of Loss as Owner Banishes Charles Oakley - The New York Times,FALSE
California Proposes to Tax Space Travel - Breitbart,FALSE
Kanye West appears to dump Trump with disappearing tweets,FALSE
Trump Makes Last-Minute Push To Appeal To Whites - The Onion - America's Finest News Source,TRUE
November 10: Daily Contrarian Reads,TRUE
DEMOCRAT CHAIRMAN YELLS “All Together Now…F*ck Donald Trump!” [Video],TRUE
"SUNDAY SCREENING: Guns, Drugs & the CIA (1988)",TRUE
The Illuminati – Part 6 – Child Sacrifices to Ancient God Molech,TRUE
Ten Meter Tower - The New York Times,FALSE
PARENTS JAILED AND KIDS TAKEN AWAY FOR 90 MINUTE DELAY IN GETTING HOME TO 11-YEAR OLD,TRUE
All 8 people on missing helicopter off Svalbard are Russians: Ministry,FALSE
2017 Stock Market Crash? Eric Dubin on Markets and the Election Shocker,TRUE
Supreme Court has option to duck travel ban ruling,FALSE
ZIMBABWE’S CORRUPT GOVERNMENT SEEKS EXTRADITION OF AMERICAN LION HUNTER: Secret Memo Shows U.S. Was Aware Of $45-$60 Million Trophy Hunting Business,TRUE
 Paul Ryan Officially Hands What’s Left Of His Spine To Donald Trump (IMAGE),TRUE
"Rocky politics, slow growth loom as Obama, Italy's Renzi meet",FALSE
Kraft Heinz Offers to Buy Unilever in $143 Billion Deal - The New York Times,FALSE
 Trump Set Up An Alien Crime Hotline And It Went Exactly Like You’re Thinking Right Now (TWEETS),TRUE
Kamasi Washington Follows ‘The Epic’ With a New Work in Whitney Biennial - The New York Times,FALSE
Russia Warns US In Total Breakdown After FBI Notifies Obama All Hillary Emails Found,TRUE
U.S. drug enforcement chief to step down from agency,FALSE
" Trump Erupts During Speech To ‘Honor’ Veterans, What He Did Is Beyond Disrespectful (VIDEO)",TRUE
Macron touts European initiative to evacuate Africans trapped in Libya,FALSE
Turkish court frees opposition journalist on bail in terrorism trial: paper,FALSE
White House to send memo to Pentagon soon on transgender ban,FALSE
 Ivanka Trump Whines After Interviewer Points Out That Her Dad Thinks Pregnancy Is Bad For Business,TRUE
Icelandic parties from left and right begin formal coalition talks,FALSE
Cautious Comey expected in U.S. hearing on Trump-Russia probes,FALSE
“Brexit means Clusterfuck” confirms Prime Minister | NewsThump,TRUE
" Trump Has Sent Out His First Email Begging For Money, And It’s Beyond Ludicrous",TRUE
White House promises welfare overhaul details early next year,FALSE
What the Trump Presidency Means for the Supreme Court - The New York Times,FALSE
Rise of Mandatory Vaccinations Means the End of Medical Freedom,TRUE
Saudi trains first women air traffic controllers,FALSE
October Boomerang,TRUE
هل تلتزم واشنطن بقواعد اللعبة في سوريا؟ - RT Arabic,TRUE
LOL! MOTHER OF TWO Just Got A BIG SURPRISE From Her Employer After She Became A Hero To Democrats For FLIPPING OFF President Trump’s Motorcade,TRUE
STREET ARTIST Censored For Painting Of Hillary Clinton In Bikini,TRUE
“Rise From Your Knees!” Poland’s Prime Minister Tells EU No More Migrants For Poland,TRUE
Senators Push to Broaden Inquiry on Election Hacking - The New York Times,FALSE
"Trump Flips Liberals’ Script, Says New Border Policies Will Aid Americans and Mexicans - Breitbart",FALSE
 GOP Continues Assault On Planned Parenthood Even After ‘Whistleblowers” Indictment,TRUE
JUDGE NAPOLITANO On Reckless Hillary’s Emails: She Could Be Responsible For Deaths Of CIA And FBI Agents [VIDEO],TRUE
"'It's made in Vietnam!' At inauguration, origin of red Trump hats shocks many",FALSE
Julian Assange to Speak Prerecorded RT Interview (11/5/16),TRUE
"For Simone Manuel, Gold Ripples Beyond the Pool - The New York Times",FALSE
The Fake News About Central Banking,TRUE
Russia says ready to exert influence on North Korea: Ifax,FALSE
"Glad to see Obama go, Gulf Arabs expect Trump to counter Iran",FALSE
Greek archaeologists clear way for Hellenikon resort,FALSE
Sean Spicer: House Obamacare Replacement Bill ‘The Only Train Leaving the Station’ - Breitbart,FALSE
Obese Woman Loses More Than 100 Kilograms After Breaking Up With Her Feeder Boyfriend,TRUE
"N.F.L. Playoffs: Schedule, Matchups and Odds - The New York Times",FALSE
Silicon Valley’s Ambivalence Toward Trump Turns to Anger - The New York Times,FALSE
Deputy governor of Afghan province kidnapped in Pakistan,FALSE
Trump and Duterte bond at Asia summit; U.S. says discussed rights,FALSE
US Claims Four Arms Ships From Iran to Yemen Caught in Past 18 Months,TRUE
Climate Change Activist’s Barefoot Walk Across America Ends in Tragedy - The New York Times,FALSE
 Maxine Waters Just Threw An EPIC Twitter Bomb At Trump,TRUE
Russian lawmakers give mixed reaction to Trump's nuclear cuts offer,FALSE
"Politics Over Principles: US Denies Philippines Weapons, Continues Arming Saudis",TRUE
Philippines set to keep open pit mining ban as Duterte rejects call to lift it,FALSE
West Ham fans laud aerodynamic properties of new pound coin,TRUE
Pope Francis: Choosing Abortion to Save Your Figure Is ‘Idolatry’,FALSE
"Just When You Thought It Was Safe To Swim, Scientists Discovered A Two-Headed Shark",TRUE
 Hillary EVISCERATES Trump’s Abortion Comments In Absolutely PERFECT Tweet Storm,TRUE
Trump to sign Russia sanctions bill: White House,FALSE
Can Oil Help Mexico Withstand Trump’s Attack on Trade? It’s Hard to See How - The New York Times,FALSE
 Hillary Just Issued A Devastating Response To Trump’s Pathetic Apology,TRUE
Everything Is Different on an Island - The New York Times,FALSE
"Iran quake survivors complain of slow aid effort, battle freezing cold",FALSE
EU lawmakers see little progress in Sri Lanka rights reforms,FALSE
Rally in Kiev: “We Must Drive the Russian Language into the Ghetto!” - Russia News Now,TRUE
"U.S. says hackers probed voting systems, no sign of damage",FALSE
"Gas prices aren't forever, Obama tells Americans",FALSE
Only Trump can save America now — if he can survive and follow in the footsteps of Vladimir Putin,TRUE
Republican debate without Trump draws 12.5 million viewers to Fox News,FALSE
U.S. Senator Menendez's corruption trial to proceed: judge,FALSE
 WATCH: FL Governor Refuses To Acknowledge Mass Shooting As Anti-Gay Hate Crime (VIDEO),TRUE
Did This Just Signal A Major Bottom In Gold & Silver?,TRUE
Automation: Robots from Korea to America Are Replacing Workers,TRUE
California lawmaker aims to reduce eating disorders among fashion models,FALSE
Factbox - Republicans cut side deals to push through U.S. Senate tax bill,FALSE
Deadline nears for Catalan leader to clarify independence stance,FALSE
Cambodia's opposition party gives up hope of escaping ban,FALSE
Is google and YouTube in the Hillary's purse?,TRUE
Undercutting the Nation State? Chicago Group Suggests ‘Global Cities’ Should Run World Affairs,TRUE
Did Hillary Clinton Cheat at the Debate?,TRUE
WikiLeaks Claims CIA Lost Control of ’Hacking Arsenal’ - Breitbart,FALSE
"Pope, Jordan's King Abdullah, discuss Trump's Jerusalem move",FALSE
Clinton cancels California trip after pneumonia: aide,FALSE
" This Major U.S. City Is Now So Polluted, People With Asthma Are Choking To Death (VIDEO)",TRUE
Sen. Warren slams 'shockingly weak' punishments for corporate crime,FALSE
German far-right party wants journalists' private data,FALSE
"As Darkness Falls, A Silver Lining",TRUE
"Sanders may debate Trump, not Clinton, before California contest",FALSE
Fashioning Cast-Iron Pans for Today’s Cooks - The New York Times,FALSE
Senator McConnell says hopes to finish healthcare bill by end of week,FALSE
 Rand Paul’s Solution For Healthcare Is Only Half Horrible (VIDEO),TRUE
 Henry Rollins DESTROYS North Carolina’s GOP Governor For Signing Anti-LGBT Law,TRUE
BREAKING BOMBSHELL: WEINER IS COOPERATING…FBI Didn’t Need Warrant…NOT Good News For Crooked Hillary [VIDEO],TRUE
AWESOME! PRESIDENT TRUMP Shows Off His Strength…Obama Would Have Hurt Himself Doing This [Video],TRUE
Russian businessman Kerimov detained by French police in Nice: prosecutor's office,FALSE
FBI Arrest Cliven Bundy at Portland Airport – Charged with Federal Conspiracy,TRUE
These Blast Points on Hillary's Campaign... Only The Deep State Is So Precise,TRUE
White House aides told to preserve materials in Russia probe: source,FALSE
"#BoycottPenzeys: HATEFUL, DIVISIVE Penzeys Spice Co. Owner Threatens Trump Supporters…Brags About Increased Sales Since Calling All Trump Supporters “Racists”",TRUE
U.S. to withdraw from U.N.'s cultural agency in December,FALSE
Bill Black: Wall Street’s Apologist-in-Chief Mansplains Regulation to Senator Warren,TRUE
"As Reproductive Rights Hang In The Balance, Debate Moderators Drop The Ball",FALSE
DONALD TRUMP JR Slams Kathy Griffin for Playing the Victim [Video],TRUE
40+ Photos That Will Make You Question Your Relationship With Your Phone,TRUE
Elton John denies he will play at Trump inauguration,FALSE
BILL O’REILLY RELEASES Never Before Seen Pictures Of Obama In Muslim Dress…Says They Prove “Deep Emotional Ties To Islam” [VIDEO],TRUE
What Does Washington ‘Plan B’ in Syria Really Mean?,TRUE
5 Reasons to Try Acupuncture for Baby Eczema,TRUE
NPR Journalist and Translator Killed by Taliban in Afghanistan - The New York Times,FALSE
Two Cases of Active TB ’Suspected’ in Houston Area High Schools,FALSE
OBAMA’S RADICAL DHS Chief Vows To “Protect” Muslims From Americans During Speech At DC Mosque,TRUE
House Republicans to take up disaster funding Thursday,FALSE
 Hilarious Video Shows The Moment Bernie Discovered He’s Related To His SNL Impersonator,TRUE
Massachusetts sheriff offers prison inmates to build Trump's wall,FALSE
National Review magazine tells conservatives to shun Trump,FALSE
The Dark Agenda Behind Globalism And Open Borders,TRUE
Стоит ли ожидать конца войны в Сирии? | Новое восточное обозрение,TRUE
THE WIKILEAKS LIST: At Least 65 Mainstrea Media Reporters Were Meeting with and/or Coordinating Offline with Top Hillary Advisors,TRUE
Virgil: Making America Great Again—Or Not: The Establishment Targets Trump’s Top Strategist,FALSE
"After Orlando Shooting, Talk Show Hosts Suggest Talk Is Not Enough - The New York Times",FALSE
China Observes Ramadan by Praising Itself for ’Religious Freedom’ in Muslim Xinjiang,FALSE
PARENT FURIOUS AFTER 4TH GRADE CLASS JOINS HATEFUL PROTESTORS AND TEACHER IN CHANT ON CAPITOL STEPS: “[Governor] Walker Sucks!”,TRUE
"[WATCH] FBI Re-Opens Hillary Investigation, Trump Immediately Does THIS",TRUE
“MY HOMETOWN IS GONE” A Shocking First-Hand Account of the Islamization of an American Small Town,TRUE
Year of protests and crisis in volatile Venezuela,FALSE
"THEY KNEW! Federal Government Knew Flint, MI Water Was POISONED, Kept It Hidden…10 Have Already Died",TRUE
Victim Blaming the Planet,TRUE
Women Employees Line Up To Kiss Chinese Boss,TRUE
 Analysis Shows Hillary Clinton’s Plans Would Create Over 10 Million Jobs,TRUE
ANGRY BERNIE REFUSES To Respond When TV Host Asks About Collapse Of Socialist Latin American Countries [VIDEO],TRUE
HYSTERICAL…THE DEMOCRAT CONVENTION Schedule Is Revealed,TRUE
Teenager to stand trial in March over London bomb attack,FALSE
RINO SENATOR From “Red State” Tells Illegal Aliens: “You Have Done Nothing Wrong”…Joins Dems To Push DREAM ACT Legislation Only Hours After Trump Rescinds DACA [VIDEO],TRUE
 Tina Fey And Rachel Maddow Go Head To Head On ‘The Tonight Show’ (VIDEO),TRUE
What Exactly Are Poll Watchers? Here's The Cliff Notes Version (VIDEO),TRUE
 Dem Challenger To Paul Ryan Has Raised A Massive Amount Of Money In The Last 24 hours,TRUE
Re: Why Donald Trump Must Shut Down The Federal Reserve And Start Issuing Debt-Free Money,TRUE
 We Can’t Afford To Feed The Poor But We’re Spending $700 Billion Per Year To Kill People,TRUE
U.N. experts on women and children's rights decry Myanmar atrocities,FALSE
Today I Rise: This Beautiful Short Film Is Like a Love Poem For Your Heart and Soul,TRUE
 Jordanian Airline Tells Trump To F*ck Himself With Discount Airfare To New York (TWEETS),TRUE
SCOTUS Throws Cold Water Early on Obama’s Partisan Gerrymandering Project,FALSE
U.S. says Sudan commits to severing North Korea ties,FALSE
Trump calls on President Obama to resign in wake of Orlando shooting,FALSE
Deputy Attorney General Rosenstein interviewed over FBI ex-director's firing: WSJ,FALSE
BREAKING: LIBERAL HEADS WILL EXPLODE When They Find Out Which Cabinet Position Trump Just Offered This Badass Former TX Governor,TRUE
"Aldi Goes Fully Organic, Bans Pesticides And Rivals Whole Foods As Healthiest Grocery Store",TRUE
"Exclusive - Trump border 'wall' to cost $21.6 billion, take 3.5 years to build: internal report",FALSE
Vietnam news agency apologizes over false report on prosecutions,FALSE
Cyber attacks on Islamic State use tools others also have: U.S. defense chief,FALSE
Announcement by the Saker Community about the German Saker blog | The Vineyard of the Saker,TRUE
"Something Strange Happened After Bombing In Iraq – Fake, Staged, Hoax",TRUE
"Senate plan delays corporate tax cut, won't repeal Obamacare mandate: senator",FALSE
Feds warn NYC officials about possible al Qaeda attack,TRUE
"Inspired by the U.S., West Africans Wield Smartphones to Fight Police Abuse - The New York Times",FALSE
Hillary Supporters Explained In 6 BRUTAL Photos,TRUE
Obama on Trump victory: we are now all rooting for his success,FALSE
Merkel's Bavarian allies insist on conservative unity before coalition talks,FALSE
There’s an infection hospitals can nearly always prevent. Why don’t they?,FALSE
Tiger Woods Withdraws from Two Tournaments: ‘Don’t Think I’ll Ever Feel Great Again’ - Breitbart,FALSE
Highlights of Reuters interview with Trump,FALSE
"On trip abroad, Trump stays on script, but will it last?",FALSE
China tells Japan not to abandon dialogue over North Korea,FALSE
U.S. officials will not label treatment of Rohingya as 'ethnic cleansing',FALSE
 JUST IN: White House Responds To Russian Election Hack; Trump Will Be PISSED (VIDEO),TRUE
Want to See ‘Hamilton’ in a City Near You? Buy a Subscription and Wait Two Years - The New York Times,FALSE
Report Exposes Inner Workings of Facebook and How Clinton Loyalists Control Your Newsfeed,TRUE
"Meet Judith Clark, the Domestic Terrorist Granted Clemency by Gov. Andrew Cuomo - Breitbart",FALSE
Tom Cotton Voted No on Omnibus: Bill Increases Unskilled Worker Visas 120% - Breitbart,FALSE
"THE GEORGE COSTANZA OF CNN Destroyed On His Own Show: “We have a one-party system, and the media as the other party.” [Video]",TRUE
Takeaways from the GOP town hall,FALSE
Tillerson cites Russian inaction as helping to fuel Syrian poison gas attack,FALSE
 Fox News’ Latest Eye-Rolling Tweet Might Be The Funniest Thing On The Internet (TWEET),TRUE
Indo-Pacific? Not from where China is sitting...,FALSE
 Trump Busted For Plagiarizing His Orlando Mass Shooting Tweet,TRUE
RELIGION OF PROGRESSIVISM: Meet Obama’s NEW Transgender Leader For FAITH-BASED Neighborhood Partnerships,TRUE
Denmark no longer to automatically accept U.N. refugee resettlement quota,FALSE
 Trump Fans Threaten Jewelers Who Donated Ivanka Money To Hillary: ‘Karma’s A B*tch!’,TRUE
Trump’s Twitter Access Revoked - The Onion - America's Finest News Source,TRUE
"The very idea of a President Trump scares some, bolsters others in Asia",FALSE
Robert Reich: ’The Democratic Party Has Not Been in This Bad Shape Since the 1920’s’ - Breitbart,FALSE
At Home With the Macabre - The New York Times,FALSE
 Trump Ally Curt Schilling Blasts ‘Horrifying’ Recovery Efforts In Puerto Rico (VIDEO),TRUE
MIZZOU Cry-Babies Complain Paris Terror Tragedy Is Stealing Spotlight From Their “Struggles”,TRUE
America’s Ruling Elite Has Failed and Deserves to Be Fired,TRUE
The Rich and Us,TRUE
UK PM May could have more to say on Brexit money at EU summit: spokeswoman,FALSE
Comment on Breaking: CDC Blocks Testimony of Their Senior Scientist Who Blew The Whistle on Severe Medical Malpractice by CDC Accused of Blocking Testimony from Senior Scientist — New York Malpractice & Injury Lawyer Blog,TRUE
