Statement,Label
WOW! MALE College Professor Caught On Camera BULLYING Female Pro-Life Student: “College campuses are not free speech areas” [VIDEO],FALSE
WOW! MILWAUKEE SCHOOL OF ENGINEERING Professor Exposed After Student Takes Photo Of INSANE Test Question: “One Of Main Functions Of Government Is Income Redistribution”,FALSE
WOW! MILWAUKEE SCHOOL OF ENGINEERING Professor Exposed After Student Takes Photo Of INSANE Test Question: “One Of Main Functions Of Government Is Income Redistribution”,FALSE
WOW! MSNBC’S MIKA Won’t Be Too Happy About This Instagram Photo…MAGA!,FALSE
"WOW! MSNBC’s Senior Political Analyst Hammers FBI Director: “To Release This [Hillary emails] On A Friday, As If He’s An Arm of the Clinton Campaign” [VIDEO]",FALSE
"WOW! MSNBC’s Senior Political Analyst Hammers FBI Director: “To Release This [Hillary emails] On A Friday, As If He’s An Arm of the Clinton Campaign” [VIDEO]",FALSE
Wow! Must Watch Video Of Grilling Of Congressmen On Benghazi,FALSE
WOW! NASTY LIBERALS ATTACK 9-Year Old Girl After Video Showing Her Getting Excited To See Donald Trump Goes Viral…” I will punch that lil girl in ha face”,FALSE
WOW! NASTY LIBERALS ATTACK 9-Year Old Girl After Video Showing Her Getting Excited To See Donald Trump Goes Viral…” I will punch that lil girl in ha face”,FALSE
WOW! NATIONAL GEOGRAPHIC Gets Hammered With EXPLOSIVE Reactions To Latest Cover Featuring 9 Yr Old Transgender,FALSE
WOW! NAVY SEAL BLASTS HILLARY: “You Are An Ignorant Liar” [VIDEO],FALSE
WOW! NAVY SEAL BLASTS HILLARY: “You Are An Ignorant Liar” [VIDEO],FALSE
WOW! NEIL CAVUTO RIPS INTO CNN: “They say payback’s a B*TCH!” [Video],FALSE
WOW! NEW Batch Of Emails Show Hillary’s State Department Was “CORRUPTION CENTRAL” For Obama Regime…Reveals Favors Huma Did For Clinton Foundation Insiders,FALSE
WOW! NEW Batch Of Emails Show Hillary’s State Department Was “CORRUPTION CENTRAL” For Obama Regime…Reveals Favors Huma Did For Clinton Foundation Insiders,FALSE
WOW! New Email (Pictured) Uncovered Shows Hillary Telling Top Aide It’s A ‘Good Idea’ To Lie,FALSE
WOW! New Email (Pictured) Uncovered Shows Hillary Telling Top Aide It’s A ‘Good Idea’ To Lie,FALSE
WOW! New Evidence Shows Event That Sparked Mizzou Racism Controversy Likely Never Happened,FALSE
WOW! NEW REPORT: IRS Didn’t Tell 1 Million Taxpayers That Illegals Stole Their Social Security Numbers!,FALSE
"WOW! NEW VIDEO BLOWS UP CORRUPTION Between Obama, Democratic Operative, Hillary Campaign “Consultant” Bob Creamer [VIDEO]",FALSE
"WOW! NEW VIDEO BLOWS UP CORRUPTION Between Obama, Democratic Operative, Hillary Campaign “Consultant” Bob Creamer [VIDEO]",FALSE
WOW! NEW YORK TIMES ADMITS They “Cooked The Numbers” To Keep SOLD OUT Book About SHOCKING Story Media Hid From Public Off Bestseller List,FALSE
WOW! NEW YORK TIMES ADMITS They “Cooked The Numbers” To Keep SOLD OUT Book About SHOCKING Story Media Hid From Public Off Bestseller List,FALSE
WOW! NEWS ANCHOR Hammers Obama On His Pro-Muslim Speech At Radical Mosque [Video],FALSE
WOW! NH LAWMAKER AND VET Rips Into Liberal Media At Trump Press Event: “Stop making political pawns out of veterans” [Video],FALSE
WOW! NH LAWMAKER AND VET Rips Into Liberal Media At Trump Press Event: “Stop making political pawns out of veterans” [Video],FALSE
WOW! OBAMA Just DESTROYED Hillary With This Tweet…From 4 Years Ago!,FALSE
WOW! OBAMA Just DESTROYED Hillary With This Tweet…From 4 Years Ago!,FALSE
WOW! OBAMA Manages To Insult Black Graduates During Unreal Grad Speech [Video],FALSE
WOW! OBAMA MEDIA ALLY EXPOSES HUGE LIE: Why Obama Regime “Cooked” Intel On ISIS [VIDEO],FALSE
WOW! OBAMA MEDIA ALLY EXPOSES HUGE LIE: Why Obama Regime “Cooked” Intel On ISIS [VIDEO],FALSE
"WOW! OBAMA’S SWAN SONG: 6,051 Illegal Alien Kids Dumped In U.S. Communities In October",FALSE
"WOW! OBAMA’S SWAN SONG: 6,051 Illegal Alien Kids Dumped In U.S. Communities In October",FALSE
WOW! ONE COURAGEOUS MAN Stands Against Rioters Holding Best Sign Ever!,FALSE
WOW! ONE COURAGEOUS MAN Stands Against Rioters Holding Best Sign Ever!,FALSE
WOW! PASTOR MARK BURNS Delivers Three Great Words That’ll Drive BLACK LIVES MATTER Nuts! [Video],FALSE
"WOW! Poll Asks Hillary Voters, Hispanics About Trump Deportations…Results Are BRUTAL NEWS For Democrat Party Leaders",FALSE
WOW! POPE FRANCES Tells Journalists That People Who Don’t Believe In Man-Made Climate Change Are “Stupid” and “Stubborn”,FALSE
WOW! POPE FRANCES Tells Journalists That People Who Don’t Believe In Man-Made Climate Change Are “Stupid” and “Stubborn”,FALSE
WOW! POPULAR IMAM WARNED NYC Mayor DeBlasio Of Terror Threats: “De Blasio spent all his energy and resources in trying to bring down President Trump and not Islamic Extremists”,FALSE
WOW! POPULAR IMAM WARNED NYC Mayor DeBlasio Of Terror Threats: “De Blasio spent all his energy and resources in trying to bring down President Trump and not Islamic Extremists”,FALSE
WOW! PRINCETON PROFESSOR DEMONSTRATES How Easily Voter Fraud Is Committed On Electronic Voter Machines [VIDEO],FALSE
WOW! PRINCETON PROFESSOR DEMONSTRATES How Easily Voter Fraud Is Committed On Electronic Voter Machines [VIDEO],FALSE
WOW! PRO-CASTRO LEFTIST: Cubans Fled Castro To Escape Annoying Wife And Family [Video],FALSE
WOW! PRO-CASTRO LEFTIST: Cubans Fled Castro To Escape Annoying Wife And Family [Video],FALSE
WOW! RATINGS ARE IN For Anti-Trumper MEGYN KELLY’S Debut Show On NBC…And They’re Pretty Bad!,FALSE
WOW! RATINGS ARE IN For Anti-Trumper MEGYN KELLY’S Debut Show On NBC…And They’re Pretty Bad!,FALSE
WOW! Rebel Media Finds Shocking Evidence Implicating Son of DEM APPOINTED Judge In “Hate Crime” Trump Supporter Was FALSELY Charged With [VIDEO],FALSE
WOW! Rebel Media Finds Shocking Evidence Implicating Son of DEM APPOINTED Judge In “Hate Crime” Trump Supporter Was FALSELY Charged With [VIDEO],FALSE
WOW! Rebel Media Finds Shocking Evidence Implicating Son of DEM APPOINTED Judge In “Hate Crime” Trump Supporter Was FALSELY Charged With [VIDEO],FALSE
WOW! RECKLESS HILLARY’S SENIOR AIDE Left Classified Documents Unattended In Hotel Room During 2010 China Trip,FALSE
WOW! RECKLESS HILLARY’S SENIOR AIDE Left Classified Documents Unattended In Hotel Room During 2010 China Trip,FALSE
"WOW! REFUGEES EXPOSED: Here’s the cold hard truth the media won’t tell you…“If Saudi Arabia is refusing to accept them because they are a national security threat, why are we accepting them?” [VIDEO]",FALSE
"WOW! REFUGEES EXPOSED: Here’s the cold hard truth the media won’t tell you…“If Saudi Arabia is refusing to accept them because they are a national security threat, why are we accepting them?” [VIDEO]",FALSE
WOW! REMEMBER WHEN MEDIA SAID TRUMP Mocked Disabled Reporter? Here’s PROOF They LIED! [VIDEO],FALSE
WOW! REMEMBER WHEN MEDIA SAID TRUMP Mocked Disabled Reporter? Here’s PROOF They LIED! [VIDEO],FALSE
WOW! Reporters Try To Question Her Dad’s Temperament…IVANKA TRUMP Shuts Them Down BIG TIME! [VIDEO],FALSE
WOW! RUSSIAN HACKER Gives Stunning Details Of Deal FBI Offered Him To Falsely Claim He Hacked Hillary’s Email On Behalf Of Putin For Trump,FALSE
WOW! RUSSIAN HACKER Gives Stunning Details Of Deal FBI Offered Him To Falsely Claim He Hacked Hillary’s Email On Behalf Of Putin For Trump,FALSE
WOW! RUSSIAN LAWYER Who Met With Donald Trump Jr. Seen In Photo With Person Tied To Obama Only 8 Days After Meeting,FALSE
WOW! RUSSIAN LAWYER Who Met With Donald Trump Jr. Seen In Photo With Person Tied To Obama Only 8 Days After Meeting,FALSE
WOW! SARA HUCKABEE-SANDERS Drops Mother Of All Verbal Bombs On Media Over Hypocrisy On Comey Firing [VIDEO],FALSE
WOW! SARA HUCKABEE-SANDERS Drops Mother Of All Verbal Bombs On Media Over Hypocrisy On Comey Firing [VIDEO],FALSE
WOW! Sarah Palin’s Stunning AZ Vacation Home Goes On Market [PHOTOS],FALSE
WOW! SARCASTIC MIKE BARNICLE Gets An Earful From Kellyanne Conway For Saying Republicans Weren’t “Fair” To Obama [Video],FALSE
WOW! SARCASTIC MIKE BARNICLE Gets An Earful From Kellyanne Conway For Saying Republicans Weren’t “Fair” To Obama [Video],FALSE
WOW! SCRUBBED 1998 GEORGE SOROS Video Resurfaces!…Admits He Confiscated Property From Jews In WWII…Hung Out With Hillary In Haiti [VIDEO],FALSE
WOW! SCRUBBED 1998 GEORGE SOROS Video Resurfaces!…Admits He Confiscated Property From Jews In WWII…Hung Out With Hillary In Haiti [VIDEO],FALSE
"WOW! SEAN SPICER Destroys BBC, New York Times Reporter…Calls Him Out For Reporting Specific “Fake News” Story…Walks Off Stage [VIDEO]",FALSE
"WOW! SEAN SPICER Destroys BBC, New York Times Reporter…Calls Him Out For Reporting Specific “Fake News” Story…Walks Off Stage [VIDEO]",FALSE
"WOW! SECRET SERVICE DIRECTOR Sets Record Straight, After USA TODAY Attempts To Make Readers Believe President Trump Is Draining Secret Service Funds Dry",FALSE
"WOW! SECRET SERVICE DIRECTOR Sets Record Straight, After USA TODAY Attempts To Make Readers Believe President Trump Is Draining Secret Service Funds Dry",FALSE
WOW! SENATOR GRASSLEY OUTS Schumer And Schiff…LIED To Media Even Though They KNEW Trump Wasn’t Under Investigation For Collusion With Russians [VIDEO],FALSE
WOW! SENATOR GRASSLEY OUTS Schumer And Schiff…LIED To Media Even Though They KNEW Trump Wasn’t Under Investigation For Collusion With Russians [VIDEO],FALSE
WOW! Sheriff Clarke DESTROYS Lie That Obama Is Helping Black Community With BRUTALLY HONEST Commentary On This Photo-Op,FALSE
WOW! Sheriff Clarke DESTROYS Lie That Obama Is Helping Black Community With BRUTALLY HONEST Commentary On This Photo-Op,FALSE
Wow! Sheriff Joe Arpaio Considering Running Against This Unpopular Arizona Senator,FALSE
WOW! Social Media FREAKS OUT Over What’s Behind MARIAH CAREY During #LasVegas Shooting Interview With Piers Morgan [VIDEO],FALSE
WOW! Social Media FREAKS OUT Over What’s Behind MARIAH CAREY During #LasVegas Shooting Interview With Piers Morgan [VIDEO],FALSE
WOW! Soon-To-Be Former GOP Congressman Jason Chaffetz Has Surprising New Job,FALSE
WOW! Soon-To-Be Former GOP Congressman Jason Chaffetz Has Surprising New Job,FALSE
WOW! STARBUCKS CEO JUST ACCUSED Whites Of Committing Senseless Violence Against “people who are not white”…And He’s Getting DESTROYED On Social Media,FALSE
WOW! STARBUCKS CEO JUST ACCUSED Whites Of Committing Senseless Violence Against “people who are not white”…And He’s Getting DESTROYED On Social Media,FALSE
WOW! STATE DEPARTMENT Lies Again About The Big Lie That The Benghazi Attack Was Caused By A Video,FALSE
WOW! STATE DEPARTMENT Lies Again About The Big Lie That The Benghazi Attack Was Caused By A Video,FALSE
"WOW! Stepson Of New Roy Moore Accuser Makes Emotional Video…Says Stepmom is Lying: “For Whatever Reason She’s Doing This, I’m Truly Sorry”",FALSE
"WOW! Stepson Of New Roy Moore Accuser Makes Emotional Video…Says Stepmom is Lying: “For Whatever Reason She’s Doing This, I’m Truly Sorry”",FALSE
"WOW! STERLING HTS, MI CITY COUNCIL Caves On Mega-Mosque Project In Middle Of Christian Neighborhood…Council Member CAUGHT On VIDEO Admitting Mosque Is Part Of “Religious War”",FALSE
"WOW! STERLING HTS, MI CITY COUNCIL Caves On Mega-Mosque Project In Middle Of Christian Neighborhood…Council Member CAUGHT On VIDEO Admitting Mosque Is Part Of “Religious War”",FALSE
WOW! Suppression Of FREE SPEECH And GUN CONTROL For 2nd Graders Upheld By Circuit Court Judge,FALSE
Wow! Ted Cruz Blasts CNBC Anchor Over Ridiculous Debate Questions,FALSE
WOW! TEXAS IMAM Agrees With Trump About Shutting Down Muslim Immigration: “Peace comes before religion”,FALSE
WOW! TEXAS IMAM Agrees With Trump About Shutting Down Muslim Immigration: “Peace comes before religion”,FALSE
WOW! TEXAS MAN Pays For AWESOME Billboard Slamming ABC Over Fake Russia-Trump News Coverage,FALSE
WOW! TEXAS MAN Pays For AWESOME Billboard Slamming ABC Over Fake Russia-Trump News Coverage,FALSE
"WOW! THE WASHINGTON POST Publishes #RealNews Story About President Trump : Under Trump’s Leadership, Gains Against ISIS Have “Dramatically Accelerated”",FALSE
"WOW! THE WASHINGTON POST Publishes #RealNews Story About President Trump : Under Trump’s Leadership, Gains Against ISIS Have “Dramatically Accelerated”",FALSE
WOW! THIS LETTER FROM JULY 30TH PREDICTS OBAMA’S TOXIC SPILL INTO RIVER BY EPA TO SECURE SUPERFUND MONEY,FALSE
WOW! THIS LETTER FROM JULY 30TH PREDICTS OBAMA’S TOXIC SPILL INTO RIVER BY EPA TO SECURE SUPERFUND MONEY,FALSE
"WOW! This Video Might Explain Why #UnfitHillary Is Taking Weekends Off From Campaigning…Caught Grasping For Railings, Table, Chairs, ANYTHING To Hold Herself Up",FALSE
"WOW! This Video Might Explain Why #UnfitHillary Is Taking Weekends Off From Campaigning…Caught Grasping For Railings, Table, Chairs, ANYTHING To Hold Herself Up",FALSE
WOW! TOMI LAHREN BLASTS Liberal Media For Trying To Label Conservative News As “Fake”…”Evolve Or DIE Mainstream Media” [VIDEO],FALSE
WOW! TOMI LAHREN BLASTS Liberal Media For Trying To Label Conservative News As “Fake”…”Evolve Or DIE Mainstream Media” [VIDEO],FALSE
WOW! TOP SPONSORS OF NFL Issue Statements About National Anthem Protests,FALSE
WOW! TOP SPONSORS OF NFL Issue Statements About National Anthem Protests,FALSE
Wow! Total Clown John Kasich Blasts Trump…Invites All Illegals To Ohio [Video],FALSE
Wow! Total Clown John Kasich Blasts Trump…Invites All Illegals To Ohio [Video],FALSE
WOW! TREY GOWDY On Harry Reid’s Attack On Jim Comey: “I Didn’t Know Mormons Used Drugs” [Video],FALSE
WOW! TRUMP CROWD IN MICHIGAN IS HUGE…Bill Clinton’s Crowd Not So Big [Photos],FALSE
WOW! TRUMP HELPS HILLARY SEE Her First Big Crowd…You Won’t Want To Miss This! [VIDEO],FALSE
WOW! TRUMP HELPS HILLARY SEE Her First Big Crowd…You Won’t Want To Miss This! [VIDEO],FALSE
WOW! TRUMP REVEALS Embarrassing Story About Anti-Trump MSNBC Hacks “Crazy Mika” and “Psycho Joe” [VIDEO],FALSE
WOW! TRUMP REVEALS Embarrassing Story About Anti-Trump MSNBC Hacks “Crazy Mika” and “Psycho Joe” [VIDEO],FALSE
WOW! TRUMP UNDERESTIMATED ILLEGAL VOTE: New Study Shows Up to 5.7 Million NON-CITIZENS Voted ILLEGALLY In 2008 Obama Election [VIDEO],FALSE
WOW! TRUMP UNDERESTIMATED ILLEGAL VOTE: New Study Shows Up to 5.7 Million NON-CITIZENS Voted ILLEGALLY In 2008 Obama Election [VIDEO],FALSE
WOW! TRUMP/CLINTON CAMPAIGNS GO AT IT In Post-Election Debate To End All Debates…Ouch! [Audio],FALSE
WOW! TUCKER AND JESSE Destroy The Liberal Kooks Protesting Trump [Video],FALSE
WOW! TUCKER AND JESSE Destroy The Liberal Kooks Protesting Trump [Video],FALSE
WOW! TUCKER CARLSON TAKES ON OBAMACARE ARCHITECT Who Thinks “Americans just don’t understand what it’s done for them” [Video],FALSE
WOW! TX Congressman On IMPEACHMENT And REMOVAL Of Hillary If She Wins Election,FALSE
WOW! TX Congressman On IMPEACHMENT And REMOVAL Of Hillary If She Wins Election,FALSE
WOW! UN AMBASSADOR Nikki Haley BLASTS UN Vote…Tweets LIST Of Nations Who VOTED To SUPPORT President Trump’s Declaration Of Jerusalem As Israel’s Capital,FALSE
WOW! UNDERCOVER VIDEO Proves Trump Was Right About Voter Fraud In New Hampshire [WATCH],FALSE
WOW! UNDERCOVER VIDEO Proves Trump Was Right About Voter Fraud In New Hampshire [WATCH],FALSE
WOW! UNHINGED CLOWN DEMOCRAT Goes Nuts On House Floor During Obamacare Debate [Video],FALSE
WOW! UNHINGED LIZ WARREN Gives “Nasty” Speech With Hillary Nodding In Approval [Video],FALSE
WOW! US Marine And Navy Veteran Writes BLISTERING Open Letter To Khizr Khan: “Does it matter whether Mr. Trump has ‘sacrificed’? Has Ms. Clinton ‘sacrificed’ for this nation? How about Mr. Obama?”,FALSE
WOW! US Marine And Navy Veteran Writes BLISTERING Open Letter To Khizr Khan: “Does it matter whether Mr. Trump has ‘sacrificed’? Has Ms. Clinton ‘sacrificed’ for this nation? How about Mr. Obama?”,FALSE
WOW! VIDEO CAPTURES Angry St. Louis Protesters Turning On Media…TV Reporter Calls Unprovoked Attack: “The Scariest Moment Of My Career”,FALSE
WOW! VIDEO CAPTURES Angry St. Louis Protesters Turning On Media…TV Reporter Calls Unprovoked Attack: “The Scariest Moment Of My Career”,FALSE
"WOW! VIDEO EMERGES Of Hillary Clinton Admitting Foreign Leaders Contacted Her During Campaign, Discussed How They Could “Stop Donald Trump”",FALSE
"WOW! VIDEO EMERGES Of Hillary Clinton Admitting Foreign Leaders Contacted Her During Campaign, Discussed How They Could “Stop Donald Trump”",FALSE
WOW! VIDEO SURFACES OF BERNIE SANDERS Praising Communism And Bread Lines [Video],FALSE
WOW! VIDEO SURFACES OF BERNIE SANDERS Praising Communism And Bread Lines [Video],FALSE
WOW! WASHED UP LIBERAL CHER Uses Tweet About France Terror Attack To Remind Followers She Once Won An Award There,FALSE
WOW! WASHED UP LIBERAL CHER Uses Tweet About France Terror Attack To Remind Followers She Once Won An Award There,FALSE
WOW! Watch Former Democrat Hammer Obama On His Weak Leadership And Hatred For America,FALSE
WOW! Watch Former Democrat Hammer Obama On His Weak Leadership And Hatred For America,FALSE
WOW! WATCH GEN MCINERNEY Drop Shocking “Songbird” Nickname On Senator John McCain [Video],FALSE
"WOW! WATCH Journalist Cassandra Fairbanks: “Why I, A Bernie Supporter Prefer Trump To Hillary Clinton”",FALSE
"WOW! WATCH Journalist Cassandra Fairbanks: “Why I, A Bernie Supporter Prefer Trump To Hillary Clinton”",FALSE
WOW! WATCH OBAMA’S 5 MOST Threatening Comments Against Americans,FALSE
WOW! WATCH OBAMA’S 5 MOST Threatening Comments Against Americans,FALSE
WOW! Watch Side By Side Comparison Of Hillary’s LIES Next To FBI Director’s Report On Email Scandal [VIDEO],FALSE
WOW! Watch Side By Side Comparison Of Hillary’s LIES Next To FBI Director’s Report On Email Scandal [VIDEO],FALSE
WOW! WATCH: CREEPY JOE BIDEN Just Can’t Keep His Hands (Or Body) Off Senator Kelly Ayotte’s 6-Yr Old Daughter,FALSE
WOW! WATCH: CREEPY JOE BIDEN Just Can’t Keep His Hands (Or Body) Off Senator Kelly Ayotte’s 6-Yr Old Daughter,FALSE
WOW! WHAT HAPPENED When Somebody Asked Beyonce’s Racist Sister To Sit Down At A Concert?,FALSE
WOW! WHAT HAPPENED When Somebody Asked Beyonce’s Racist Sister To Sit Down At A Concert?,FALSE
WOW! WHAT JOHN KASICH Just Asked Cruz And Trump To Do Proves He’s Got An Ego The Size Of Texas,FALSE
WOW! WHAT JOHN KERRY JUST SAID PROVES HIS INABILITY TO BE OUR SECRETARY OF STATE,FALSE
WOW! WHISTLEBLOWER TELLS CHILLING STORY Of Massive Voter Fraud: Trump Campaign Readies Lawsuit Against FL Sec Of Elections In Critical District [VIDEO],FALSE
WOW! WHISTLEBLOWER TELLS CHILLING STORY Of Massive Voter Fraud: Trump Campaign Readies Lawsuit Against FL Sec Of Elections In Critical District [VIDEO],FALSE
WOW! WHITE Liberals Suggest Blacks Are Too Stupid To Get ID’s…Can’t Figure Out How To Use Internet [VIDEO],FALSE
WOW! WHITE Liberals Suggest Blacks Are Too Stupid To Get ID’s…Can’t Figure Out How To Use Internet [VIDEO],FALSE
WOW! Why Florida Jews Deserted Hillary…Helped Trump To Win Florida,FALSE
WOW! Why Florida Jews Deserted Hillary…Helped Trump To Win Florida,FALSE
WOW! Why George W. Bush Never Left DC Until After Christmas Day,FALSE
WOW! WHY TRUMP’S PICK FOR LABOR SECRETARY Withdrew Just Hours Before His Senate Hearing,FALSE
WOW! WHY TRUMP’S PICK FOR LABOR SECRETARY Withdrew Just Hours Before His Senate Hearing,FALSE
WOW! WIGGLE ROOM: Great Ad Hammers Clinton On Lies [VIDEO],FALSE
WOW! WIKILEAKS Emails Shows How Hillary Will Bankrupt Gun Manufactures By Executive Order [VIDEO],FALSE
WOW! WIKILEAKS Emails Shows How Hillary Will Bankrupt Gun Manufactures By Executive Order [VIDEO],FALSE
WOW! WOMAN TOTALLY FREAKS OUT At Sight Of Confederate Flag In Store…REAL OR FAKE OUTRAGE? [Video],FALSE
WOW! WOMAN TOTALLY FREAKS OUT At Sight Of Confederate Flag In Store…REAL OR FAKE OUTRAGE? [Video],FALSE
"WOW! WORLD’S TOP PHYSICIST AND DEMOCRAT: Obama Backs “Wrong Side” In War On “Climate Change”, Follow The Money, Carbon Does Far More Good Than Harm",FALSE
"WOW! WORLD’S TOP PHYSICIST AND DEMOCRAT: Obama Backs “Wrong Side” In War On “Climate Change”, Follow The Money, Carbon Does Far More Good Than Harm",FALSE
Wray confirmed by Senate to lead FBI after Comey firing,TRUE
Wreck of WWI German 'U-boat' submarine found off Belgium,TRUE
Wrestling body revokes ex-House Speaker Hastert's awards,TRUE
"WRONG COLOR: If Left Really Cared About Police Brutality, They’d Be Protesting Death Of White 6 Yr Old Autistic Boy Whose Dad Was Unarmed With “Hands Up” [VIDEO]",FALSE
"WRONG COLOR: If Left Really Cared About Police Brutality, They’d Be Protesting Death Of White 6 Yr Old Autistic Boy Whose Dad Was Unarmed With “Hands Up” [VIDEO]",FALSE
WSJ REPORTER RIPS INTO DEM CANDIDATES For Their Lame Rhetoric On ISIS: “Remarkable displays of unintelligible garbage” [Video],FALSE
WTH! Feds Still Bringing In Thousands Of Illegals [Video],FALSE
"WTO chief won't debate Trump, but rallies support for trade",TRUE
WWII VET Asks Basketball Legend Bobby Knight A Question At TRUMP Town Hall…He Gets An Epic Bobby Knight Response! [Video],FALSE
Xi ally Li Qiang named Shanghai party boss: Xinhua,TRUE
Xi and Trump discuss sanctions pressure on North Korea: White House,TRUE
Xi calls for concerted effort to resolve Korean peninsula issue: Xinhua,TRUE
Xi propaganda kicks into overdrive ahead of China Communist Party congress,TRUE
Xi says China has prevented Taiwan independence over past five years,TRUE
Xi says China has zero tolerance for corruption within the party,TRUE
Xi says China navy to join U.S.-led 2018 Pacific Rim drill: Xinhua,TRUE
"Xi says China to be more open, transparent to foreign companies including America's",TRUE
"Xi says China to be more open, transparent to foreign companies including America's",TRUE
"Xi says China will boost efforts to tackle terrorism, extremism",TRUE
"Xi says China will continue to open its economy, deepen financial reforms",TRUE
Xi says China will let the market play decisive role in resource allocation,TRUE
Xi says China will oppose any behaviors that try to separate the country,TRUE
Xi tells Duterte China will work to safeguard South China Sea peace,TRUE
Xi urges BRICS grouping to push for more 'just' international order,TRUE
"Xi wants China to spruce up toilets to boost tourism, quality of life",TRUE
"Xi, Putin agree to 'appropriately deal' with N.Korea nuclear test: Xinhua",TRUE
"Xi, top China party officials, make symbolic visit to Shanghai",TRUE
Xi's power on parade as China party congress looms,TRUE
"Yahoo caves in to NSA, FBI – and secretly monitors customer email accounts for US Gov’t",FALSE
"Yahoo caves in to NSA, FBI – and secretly monitors customer email accounts for US Gov’t",FALSE
Yahoo scanning order unlikely to be made public: sources,TRUE
Yahoo shares fall after latest security breach,TRUE
"Yahoo under scrutiny after latest hack, Verizon seeks new deal terms",TRUE
YALE DISFIGURES STONE CARVING to Disarm Puritan Pointing Musket,FALSE
"YALE REMOVES Name Of DEMOCRAT White Supremacist, Passionate Supporter Of Slavery From Res College…Why Not Rename It After Most Famous Black Alum, Justice Clarence Thomas?",FALSE
"YALE REMOVES Name Of DEMOCRAT White Supremacist, Passionate Supporter Of Slavery From Res College…Why Not Rename It After Most Famous Black Alum, Justice Clarence Thomas?",FALSE
YALE Will Tack New Fee Onto Already Outrageous Tuition Costs To Help Fight Phony Climate Change,FALSE
YALE Will Tack New Fee Onto Already Outrageous Tuition Costs To Help Fight Phony Climate Change,FALSE
Yazidi sisters reunited after three years in Islamic State captivity,TRUE
"Yazidis caught in 'political football' between Baghdad, Iraqi Kurds",TRUE
YEA BABY! Trump Reverses Obama Pro-Abortion “Parting Gift” To Planned Parenthood,FALSE
YEA! GOP SENATOR GOES OFF On Liberal Dem Spouting Lies About Trump Tax Plan: ‘GIMME A BREAK!’ [Video],FALSE
YEA! GOP SENATOR GOES OFF On Liberal Dem Spouting Lies About Trump Tax Plan: ‘GIMME A BREAK!’ [Video],FALSE
YEAR IN REVIEW: 2017 Top Ten Conspiracies,FALSE
YEAR IN REVIEW: 2017 Top Ten Conspiracies,FALSE
Year of protests and crisis in volatile Venezuela,TRUE
Yellen faces tough sell on Fed rate hikes in Congress,TRUE
Yellen to testify at House Financial Services panel February 10: committee,TRUE
"Yemen air strike kills eight women, two children, say residents",TRUE
Yemen car bomb attack kills at least two people in Aden: residents,TRUE
Yemen cholera cases could hit 1 million by year-end: Red Cross,TRUE
Yemen 'dismayed' by Trump's immigration order: official,TRUE
Yemen Houthis say have shot down U.S. surveillance drone - state news agency,TRUE
"Yemen Houthis say Sanaa airport repaired, ready to receive flights: agency",TRUE
Yemen Houthis say U.S. citizen kidnapped by unknown gunmen,TRUE
Yemen humanitarian situation likely to worsen with Saleh death: Mattis,TRUE
"Yemen Islamist party members arrested, ratcheting up tensions",TRUE
Yemen official says disappointed by U.S. Supreme court decision on travel ban,TRUE
Yemen says Saudi-led coalition to allow commercial flights,TRUE
Yemen set to run out of fuel and vaccine in a month: UNICEF,TRUE
Yemen war needs a political solution: U.S. defense secretary,TRUE
Yemeni airline says not resumed commercial flights after blockade,TRUE
Yemeni al Qaeda leader calls for attacks in support of Myanmar's Rohingya,TRUE
Yemeni army pushes Houthis from outpost in southern Yemen,TRUE
"Yemeni PM says fishermen have seized Iranian vessel, sailors",TRUE
Yemeni Salafist imam killed in Aden: sources,TRUE
Yemeni-Americans shut hundreds of shops in NY City to protest travel ban,TRUE
"Yemen's anti-Saudi alliance members clash for second day, three killed",TRUE
Yemen's ex-president Saleh stable after Russian medics operate,TRUE
Yemen's Hadi sees only a military solution to crisis: Arabiya TV,TRUE
Yemen's Houthi group says fires missile toward Abu Dhabi nuclear reactor,TRUE
Yemen's Houthi leader says could target Saudi oil tankers if Hodeidah attacked,TRUE
Yemen's Houthis blow up ex-president Saleh's house,TRUE
Yemen's Houthis say Iranian missile charges a distraction from Jerusalem decision,TRUE
Yemen's Saleh buried in Sanaa with handful of relatives present: sources,TRUE
Yemen's Saleh keeps friend and foe guessing after skirmish with Houthi allies,TRUE
Yemen's Saleh ready to turn new page if Saudi-led attacks end,TRUE
Yemen's Saleh says ready for 'new page' with Saudi-led coalition,TRUE
Yes he can: 'Clever boy' Obama returns to Indonesia for family vacation,TRUE
YES! JUDGE JEANINE HAMMERS Hollywood Lefty Rosie O’Donnell [Video],FALSE
YES! NEWT GINGRICH Rips Into ABC Anchor Over Anti-Trump Coverage [Video],FALSE
YES! NEWT GINGRICH Rips Into ABC Anchor Over Anti-Trump Coverage [Video],FALSE
YES! SHERIFF CALLS OUT HILLARY CLINTON For Blatantly Inviting Illegals Into America On Your Dime [Video],FALSE
YES! TED CRUZ Has A Great Message For The “Never Trump” Crowd And All Republicans [Video],FALSE
YES! TRUMP’S UTAH AUDIENCE Chants ‘Four More Years!’ [Video],FALSE
"YES, Obama CAN Appoint A Supreme Court Justice Before He Leaves…But Will He?",FALSE
"YES, Obama CAN Appoint A Supreme Court Justice Before He Leaves…But Will He?",FALSE
"YES, OBAMA…There Is A Magic Wand! [Video]",FALSE
